struct_id_2015,structure_id_2023,match_distance_deg
811549,811022,0.00035613820259795256
811550,811022,0.0001469942118629713
811551,811022,0.0001301385576150449
811552,811022,0.0002866221407400531
811553,811022,0.00047237058327807043
811554,812654,0.00038010830087248756
811555,812654,0.0003865174996703658
811556,812654,0.0002449834287557398
811557,812654,0.00024749934983650957
811558,813526,2.467451425880866e-05
811559,819112,1.8835631936680228e-06
811560,901953,0.00025366572109572244
811562,808451,1.789610338389247e-05
811563,806994,7.070893330466359e-05
811564,814951,0.00010774876345784658
811565,814951,2.683899159913188e-05
811566,814951,0.00013500112776723005
811567,803524,2.396448420474783e-06
811569,804502,1.8427004916313931e-06
811570,803355,1.7286870975428177e-05
811571,813859,5.001575397402777e-06
811572,814429,3.500823153662306e-05
811573,815564,4.653025155837115e-05
811574,900678,5.680376690148749e-05
811575,800315,3.284371384319766e-05
811576,808612,2.104310751193818e-05
811577,805256,7.715969244022463e-06
811578,900678,6.334277355353651e-05
811579,900679,8.5095954334499e-05
811580,803296,1.6323842452461263e-06
811581,817133,4.5578734222762534e-05
811582,808361,3.325366984520235e-05
811583,810697,5.6933691844223505e-06
811584,804523,5.847029444649556e-07
811585,814029,8.404685735204036e-06
811586,816288,1.291614560081486e-06
811587,805745,3.818128811063588e-06
811588,808360,5.79945224286541e-06
811589,808366,3.4445458040879524e-05
811590,808366,4.08469899525719e-05
811591,814959,2.2556491857532932e-05
811592,817445,3.505733771197349e-05
811593,817445,4.46575137720111e-05
811594,901273,0.00032818583076687244
811595,814028,0.0001885069451683098
811596,901273,0.00021326463881924927
811597,901274,0.0001406799877338312
811598,814028,0.00010911829667503408
811599,814028,0.0003784397360944858
811600,802329,0.00024234730940041405
811601,802329,2.3319506202818403e-05
811602,815840,0.0002485818980658104
811603,815839,2.564341656254014e-05
811604,815840,6.13063387089202e-07
811605,810195,3.409433708958095e-05
811606,816938,4.44770450261478e-06
811607,801032,4.353440201685319e-06
811609,802788,3.0072685167450444e-06
811610,807765,5.162792771137811e-06
811611,811065,6.989451144080956e-05
811612,810747,2.251178353684912e-06
811613,803575,1.1460019798939889e-06
811615,813846,9.507651690104913e-07
811616,814036,7.065405479100487e-06
811617,810626,6.878272668875907e-06
811618,817789,4.533149204670905e-05
811619,815270,4.7186950755052586e-05
811620,802321,4.584633526101834e-05
811621,801612,2.386365064665605e-05
811622,804456,3.786642113190547e-05
811623,802707,5.088093220364868e-05
811624,803511,5.744458340012783e-06
811625,804887,5.637337324084762e-05
811626,815851,2.2406593838748668e-05
811627,817479,6.615308620166402e-06
811628,800047,5.408101184754661e-06
811631,805432,1.1571274879993538e-05
811632,805518,2.154717632256951e-05
811633,810880,4.599823727489652e-06
811635,808224,0.00016665441883024386
811636,802903,6.324309295689609e-06
811638,813391,4.5310662431963245e-05
811639,814095,5.549423573796022e-06
811640,818592,5.2591343298253227e-05
811641,805630,7.712673758925945e-06
811642,817614,6.8915101438436135e-06
811643,900677,6.1989228867212285e-06
811644,812646,1.868149080057683e-06
811645,810916,6.977204495939454e-06
811646,819082,1.1284808017088008e-05
811647,802197,1.664652785237224e-06
811648,811472,4.696244000437284e-06
811649,808995,1.9546157127646252e-06
811650,817179,5.6068643296885185e-06
811652,808385,3.729637311104724e-06
811653,804737,1.6113456807143622e-05
811654,814076,9.791489345186119e-05
811655,801497,1.0220692906131787e-06
811656,805142,4.9671867710167023e-05
811657,901274,0.0001453289801011773
811658,901273,4.615599646600399e-06
811659,901274,4.288777597515948e-05
811660,814314,2.5523945962361607e-05
811661,806265,2.375463107494189e-05
811662,806953,1.7376562837929281e-06
811663,803224,2.789331336759524e-06
811664,810747,9.85323049186923e-05
811665,801415,9.688088252132622e-07
811666,810935,2.909950353252751e-05
811667,900175,2.463489307831308e-05
811668,816497,0.0001654624389676835
811669,811169,7.333653279822957e-07
811670,813327,2.7194463473871228e-05
811671,806404,2.106314511372772e-05
811672,803427,1.2888226234872716e-06
811674,811232,5.455042673436326e-05
811675,812353,4.501612123909966e-06
811676,801639,6.604529051607313e-05
811677,802285,2.7884871153593872e-05
811678,801639,1.8930066639758107e-05
811679,801078,1.0833404576403274e-05
811680,803127,9.50008393373435e-06
811681,818193,4.041180400372204e-05
811682,806484,7.702056047361673e-06
811683,810299,2.825372152362693e-06
811684,807564,1.7602450492289877e-06
811685,813615,1.860925222527397e-05
811686,816828,9.574626520216545e-05
811687,816828,4.891265105602937e-05
811688,807610,3.3998974893954364e-05
811689,807610,5.6153579417676276e-05
811690,810619,0.00020054055361611145
811691,810619,2.1573960284186145e-05
811692,808604,3.513371945137167e-06
811693,818459,3.8825798402976424e-05
811694,815933,6.998265268043792e-06
811695,814866,4.441882908885086e-06
811696,809622,5.170640381664326e-05
811697,809622,5.917334719648797e-05
811698,807451,1.3897636376432416e-06
811699,804064,2.405827818756537e-06
811700,801150,4.8358693277515847e-05
811701,803808,3.840493597859484e-06
811702,817185,4.8712845818618324e-06
811703,813762,6.6816404124300075e-06
811704,812925,2.477025679339394e-05
811705,818083,1.2218791515842448e-06
811706,808364,7.654582410264362e-06
811707,811945,1.3382776696945104e-06
811708,814934,3.0083668558622105e-07
811709,819179,5.633143918444811e-06
811710,807316,7.99359286793573e-07
811711,809795,3.7159744168232635e-06
811712,805068,3.0675686242765675e-06
811713,809673,6.32763929473669e-05
811714,806345,1.579799885559274e-06
811717,819201,4.7613690200205406e-05
811718,819201,6.018713987830098e-05
811719,807199,0.00010881246874268063
811720,812196,2.596936523668454e-06
811721,815849,6.8351407016863755e-06
811722,807801,1.879650168811192e-06
811723,810085,3.3121596937183403e-06
811724,803870,1.3707035650696307e-06
811725,900179,0.00026861868250558545
811726,900178,8.200931841422617e-05
811727,900178,0.00013891686600862464
811728,806734,0.00012150109356878538
811729,806734,3.022604205910618e-06
811730,808903,2.0581645349368133e-06
811731,900179,2.4146793143555013e-05
811732,815897,0.0004944794408963891
811733,808966,4.859417132918588e-06
811734,808966,0.00017463599219990828
811735,804710,0.00036868397440852383
811736,808966,0.0004283820850744915
811737,815897,4.9924430217463933e-05
811738,813345,1.1012604006629963e-06
811739,815271,2.6927208058859427e-06
811740,815897,2.4263772698385085e-05
811741,816263,4.2421402657920125e-06
811742,801825,6.019749708808364e-06
811743,807242,3.626827457369282e-06
811744,804710,4.243480675277321e-06
811745,813782,2.186860756383411e-06
811746,807101,0.00016011304912698807
811747,807101,1.630596499699498e-05
811749,814063,4.884341924430305e-06
811750,805290,3.0662634090102507e-06
811751,800208,8.806024711756755e-05
811752,800208,3.410743330987485e-06
811754,801897,6.321119240362102e-06
811755,816443,2.489396807097131e-06
811756,818673,1.3741859241713438e-05
811757,819137,1.1576255529948108e-05
811758,804011,5.004349375984546e-05
811759,801965,2.4735296409988442e-05
811760,811422,3.323657429996909e-06
811761,807594,2.10875665990471e-06
811762,807101,3.3602129880240766e-05
811763,811849,8.13865849626305e-05
811764,805297,6.400806105114647e-05
811765,900414,8.398668551209254e-05
811766,804876,9.564537390368111e-05
811767,804876,3.874288295742038e-05
811768,900414,6.911485147218222e-06
811769,809636,8.668888158509843e-07
811770,817376,4.564393502608532e-06
811772,801438,0.00028662924124114934
811773,809800,0.00029164262729929324
811775,805639,9.218029288797696e-07
811777,815346,1.2005968247654594e-05
811779,800343,2.1085970715149798e-05
811780,814965,1.405614796255328e-05
811781,814965,0.00022079335702321682
811782,805246,4.876020794931193e-05
811783,812933,5.5854834063946656e-05
811784,811855,6.780046135609773e-07
811786,811812,0.00013318902092412794
811787,811812,0.0001230310750404314
811788,811849,6.281605652934341e-05
811790,811849,0.00017742990122614772
811791,811849,3.366284728438501e-05
811793,811849,0.0001521697825749453
811794,811849,0.00012102435954250384
811795,816852,3.570647933473755e-06
811796,816852,0.0002289043681401375
811797,816852,0.00022809037297754543
811798,816852,0.0002539413865524787
811799,816852,0.00027946479048092225
811800,816852,0.0003820060514423229
811801,801259,0.00026562214607009837
811802,813113,2.5803167997859294e-06
811803,819274,2.327897420326541e-05
811804,815437,2.0161107406002483e-05
811805,805251,5.67094637488916e-05
811806,819127,3.9810607949100194e-05
811807,804807,2.9921982301752838e-06
811808,817365,4.078007094148638e-06
811809,809203,2.7814017849867767e-06
811810,806031,1.1147092587411486e-06
811811,818931,2.229207445502622e-05
811812,816187,9.768489732436253e-06
811813,811605,1.862546558564409e-06
811814,801259,0.0001506503505715683
811815,818408,0.00023183812211819427
811816,818408,0.00015823438487691616
811817,818408,5.3024985925699506e-05
811818,813867,1.1399105204955913e-05
811819,800122,3.7267061063728336e-06
811820,816621,1.1114277622351268e-05
811821,806499,1.830527290955591e-06
811822,814641,2.426103021264536e-06
811823,818589,3.3152541917358254e-06
811824,806012,4.2752094979275555e-06
811825,809395,2.6189449637089316e-06
811826,806828,2.9963730558669264e-06
811829,808365,4.924126597110389e-06
811830,812085,5.59098627386923e-06
811831,816697,5.190725125298712e-05
811832,808387,8.129955235399133e-06
811833,812062,0.00011870968262622917
811834,812062,4.730079648249619e-06
811835,900680,1.9808421192546624e-05
811837,813870,0.0002008938049944372
811839,813870,0.00012810557923209628
811840,813870,3.813483454992008e-05
811841,802406,2.108314611835944e-05
811843,819185,7.0051084732736965e-06
811844,819185,9.537389956518238e-07
811845,802880,9.580118378802744e-06
811846,800000,9.364178200772562e-06
811847,806165,1.064559485997564e-05
811849,814849,3.5705445030619326e-06
811851,812040,3.899462950371827e-06
811852,810711,3.0045722819423952e-05
811853,802372,3.0161403454309124e-05
811854,804430,3.884383056490514e-06
811856,816630,3.9893468300179606e-05
811858,805643,5.834630119461681e-06
811859,809800,8.378733431975286e-05
811860,800764,1.1027869665996142e-06
811861,809216,0.0002046386957792995
811862,809216,0.00040913145790869536
811863,808064,4.8538049076502236e-05
811864,809216,2.883283708043848e-05
811865,810951,1.4692382196825134e-06
811866,805246,6.8510574290406965e-06
811867,811849,3.6298564314710396e-05
811868,802708,2.796821267135819e-06
811869,817696,4.8792121550486415e-05
811870,810968,1.5964894640129863e-06
811871,811210,4.200161444957558e-06
811875,819185,1.7578865880315308e-06
811876,811729,1.09288252727681e-06
811877,801324,5.4008649395672255e-05
811878,818113,5.307971569423946e-05
811879,808976,5.414973145770389e-05
811880,808347,1.730045843159072e-06
811881,800447,7.110886765677233e-05
811882,800083,1.4185227192136781e-05
811883,805442,1.9107581683717482e-06
811884,802284,7.656629864776426e-06
811885,804513,3.7875593479303903e-06
811886,804185,5.97832085866337e-06
811887,802829,6.721887860231714e-05
811888,802829,5.721889721484972e-06
811890,807569,0.00017397170576288895
811891,807569,5.58409196916146e-05
811892,801802,3.805051492242072e-06
811893,806874,2.963209451747498e-05
811894,805221,8.016814956705383e-07
811895,814692,3.1645964031281763e-06
811896,809426,5.892275766157923e-06
811897,812140,1.0071550539603205e-05
811898,817195,1.2508064018622463e-06
811899,817195,5.577146398127972e-06
811902,810995,3.3063410828701436e-06
811903,818363,3.3658490224945024e-05
811904,812266,6.100054657224873e-06
811905,800480,6.593043425895245e-07
811907,801339,4.943135639280663e-07
811908,814396,9.785559753454542e-06
811909,813140,2.9210175951651783e-06
811910,812266,1.2149668886507092e-05
811911,802000,1.6793328759780697e-05
811912,806069,0.0001401074532603623
811913,806440,2.7604336268328245e-06
811914,800083,9.205247410790611e-06
811915,816822,6.733215618829264e-05
811916,806889,0.0001046080410521821
811917,812051,3.5467112374011515e-05
811918,802340,6.520120110173828e-05
811919,805364,4.0732942078742215e-05
811929,810766,3.8841165568137254e-05
811930,815638,3.0021545040012634e-05
811931,803732,0.00016088222552335495
811932,815638,0.00011124876913020582
811934,801287,3.0563115091849573e-06
811936,817439,4.612368085934714e-05
811937,802244,4.4621925580651205e-05
811938,810221,5.319503800816585e-07
811939,817438,0.0007201487492816727
811940,803701,1.0605780434370821e-05
811942,812243,0.00011243540997192435
811943,808962,7.003353006577089e-06
811944,812376,1.545809999579607e-05
811945,817720,1.337439784021254e-06
811946,805224,2.4469567720543002e-06
811947,811467,1.6216390282251134e-06
811948,811467,0.00016357801848506824
811949,811467,0.0002611842577421249
811950,901135,0.00022677234065158987
811951,901135,0.00012825048201172998
811952,901135,0.00011324037090092772
811953,815722,4.620964662158835e-06
811954,809217,2.1722510247352823e-05
811955,814052,0.00022389157686892452
811956,814052,2.3448852489343145e-05
811957,801339,2.8706980311072237e-05
811958,805487,2.1279042072371815e-05
811959,816815,6.413866130483561e-06
811961,816679,4.424306895237834e-06
811962,807365,4.936065785399009e-06
811963,818632,7.932931033597685e-06
811964,815079,2.4052537108757386e-05
811965,811099,1.3898045395656616e-05
811966,805994,9.569999750981873e-07
811967,816162,2.521801067467005e-06
811968,816088,5.4202927216977e-05
811969,816088,0.0001270131868429963
811970,804325,5.709865754321233e-06
811971,813235,9.549804851506056e-06
811972,819023,2.3497176000863642e-05
811973,805668,3.336542569382581e-05
811974,801284,2.1882001437891804e-06
811975,818147,1.779740230643858e-05
811976,813419,7.972676437291772e-07
811977,816598,1.1323867036031438e-05
811978,818308,3.7433323586628034e-06
811980,813650,1.4248021213061498e-05
811981,800618,2.0008809296765988e-05
811982,808982,3.4674462836013744e-05
811983,806304,1.6430868039624216e-05
811984,809813,2.39532751139246e-06
811985,807539,1.832334436922604e-06
811986,815219,1.156779147172403e-06
811987,806312,0.0002727064555346926
811988,806312,0.0002003048781717499
811989,809023,3.0146141214739507e-06
811990,805748,4.534279090303375e-06
811991,816623,5.480758010538768e-06
811992,801509,1.5072660095663832e-06
811993,808623,6.135551457632854e-06
811994,814232,2.539946541114073e-05
811995,812711,1.8448893446553e-05
811996,810860,1.2938700680703076e-06
811997,808043,2.3894416094874443e-05
811998,808454,1.1727270997946558e-05
811999,810729,6.943516103367488e-06
812000,810860,4.0342327469000126e-05
812001,802922,3.198418138954741e-06
812002,816668,1.4183058055914457e-06
812003,814396,0.00023429814355789411
812004,810893,3.7166138249357366e-05
812005,811030,6.108422861282065e-05
812006,808624,9.847792034681046e-06
812007,805323,6.649551865444897e-06
812008,808177,1.4254059753525376e-05
812009,816565,1.1081167834485133e-05
812010,803110,4.544882918609846e-06
812011,805561,9.566662791810275e-07
812012,805746,1.571309341624887e-05
812013,818588,5.748107134919519e-06
812014,800887,4.691490460494925e-06
812015,815393,1.3626771090031163e-05
812016,809332,2.7224302821231204e-06
812017,808000,2.0950747354102193e-06
812018,807520,2.5113623189627043e-06
812019,801852,7.243033594965057e-05
812020,806312,5.096691356516067e-06
812021,813182,6.907971684966447e-06
812022,800128,2.1179532575607088e-06
812023,817335,1.3431496418460138e-05
812024,801326,1.2527057235951093e-05
812025,809764,1.6797067625093495e-05
812026,814766,2.0540797124099068e-05
812027,817330,2.457373525839647e-05
812028,805830,2.5031284437755563e-05
812029,808867,1.3883323390784414e-05
812030,808459,4.95181509171496e-06
812031,807478,5.550665227305306e-06
812032,803400,5.769091994061069e-06
812033,818839,3.0147283289114163e-05
812034,801874,5.397795838963461e-05
812035,807144,1.4428869833641668e-05
812036,804788,5.1577126333248365e-06
812037,801526,1.6048192071287656e-05
812038,805552,5.953922568529124e-06
812039,805631,1.2639807073503842e-06
812040,808709,8.229503616117293e-06
812041,818991,6.49896562312322e-05
812042,801890,1.4659267126013893e-06
812043,812474,1.3485110289328065e-05
812044,800567,3.409101348491309e-06
812045,812648,7.423889505912344e-06
812046,807225,3.661006284922919e-06
812047,811396,3.748732208598883e-06
812048,804393,2.989276017427602e-05
812049,813575,1.2021348384930172e-05
812050,809751,8.334142941648416e-05
812051,818595,9.572695365594037e-05
812052,810704,8.075065592732728e-07
812054,814434,0.0001135875554375291
812056,804817,9.837036246388144e-05
812057,803110,0.0005315802565776773
812062,804516,1.0005115957033223e-05
812063,804516,0.00040993596236727734
812064,804517,0.00026268651509893707
812065,804516,0.0002870511927207238
812066,804517,0.00025064309741339017
812067,804517,9.415097100660495e-07
812068,801838,2.2811227458537384e-06
812070,813984,9.238406396934489e-06
812071,814997,2.9037925167186256e-05
812072,801033,6.847624696590105e-06
812073,813880,8.507348203084638e-07
812074,800965,1.9682646143118765e-05
812075,805588,1.1192516482164392e-05
812076,806719,8.222460350378307e-05
812077,809726,7.311072914488907e-06
812078,802887,1.5287117864526288e-06
812079,801340,3.921914732333013e-06
812080,813434,8.03170417667945e-06
812081,811784,4.143797036278188e-05
812082,800883,4.398709591024689e-05
812083,814083,1.5939743526125001e-06
812084,811145,9.203701058660806e-05
812085,810634,3.135753520069706e-06
812086,817347,1.3202380046725034e-06
812087,813888,3.2364745447635988e-06
812088,806929,6.58014027650448e-07
812089,807118,2.4376445680718396e-05
812090,817607,9.873692687786203e-06
812091,809141,1.031974171044911e-05
812092,818657,4.143513858567981e-06
812093,811213,2.607500029115752e-06
812094,811885,5.802761820083537e-06
812095,811213,9.335344868949438e-07
812096,807033,3.655445366926453e-06
812097,808405,2.6257480447626756e-06
812100,806269,3.0532736781109373e-06
812101,802728,1.2037446424686646e-05
812102,804621,1.2454737216026657e-05
812103,808672,8.914014414611738e-05
812104,804620,1.803584519889533e-05
812105,808672,1.331839419865075e-05
812106,900142,3.3910319563683896e-06
812107,817196,1.9342847865114977e-06
812108,807284,4.136314595656634e-06
812109,804961,1.8417764399742851e-06
812110,816558,9.219938983127297e-07
812111,811009,2.1622838914950443e-06
812112,809732,6.644025451421521e-05
812113,807446,5.570110781290197e-05
812115,806691,3.995633215092691e-06
812116,814086,2.6360492768562557e-06
812117,813408,4.394754284346225e-06
812118,807685,6.526626066535286e-07
812119,809467,2.9753625848808606e-06
812121,813800,1.8191415069905905e-05
812123,808817,2.2350128127577996e-05
812124,815563,8.263794694175736e-05
812125,817334,4.315592508384856e-06
812126,816586,4.851413195557333e-05
812127,814009,5.42832014016024e-07
812128,801030,3.879886134050456e-06
812129,801855,5.1035548776168495e-06
812130,815380,3.5995539283236425e-05
812131,806283,7.953182457856954e-05
812132,813317,5.605641248075072e-06
812133,818107,7.462555402670025e-07
812134,806148,3.085961869555523e-05
812135,804925,3.3505593849008906e-05
812136,814337,3.0804597610463996e-05
812137,808766,3.271667701534168e-05
812138,810761,3.364353387593937e-05
812139,818107,2.332142764084138e-05
812140,810241,8.634652180062929e-05
812141,810241,9.389703958049899e-07
812142,818668,8.896998809275167e-05
812144,900673,4.872739219980071e-06
812145,807573,9.953229406954488e-06
812146,808729,3.6229882902898525e-05
812147,818435,2.1655604187817507e-06
812148,818554,1.1298646212759952e-06
812149,804373,1.0714767057654344e-06
812150,816314,2.969752641637917e-06
812151,814016,1.2562498482509235e-06
812152,807421,3.911295779104343e-05
812153,806099,5.4150868255528576e-06
812154,810985,2.2802560293285866e-06
812155,813088,6.461512741146516e-06
812156,812052,3.553856980592622e-06
812157,812698,1.5465175482708776e-06
812158,814019,3.218378957347612e-05
812159,803377,8.279467494899649e-06
812160,803604,4.174347373429209e-06
812161,808959,6.091658058042951e-06
812162,806083,1.9279098999977784e-06
812163,806083,6.550410287797799e-05
812164,806259,7.21727076663402e-05
812165,808381,1.8486595019428257e-06
812166,803074,3.2646793356260738e-06
812167,805565,8.873884123511708e-07
812168,814953,1.7302085446178242e-06
812169,808423,1.3620393009391769e-06
812170,816446,1.1206626695187853e-05
812171,803142,6.420419565560342e-06
812172,801174,2.7316336179444507e-06
812174,811267,6.196105574644827e-06
812175,800007,1.4942505197113596e-05
812176,800568,1.3243205343038795e-05
812177,814264,1.581989075931935e-05
812178,806450,2.6681879312870252e-06
812179,810691,2.8718895883099733e-06
812180,812029,6.562099083145095e-06
812181,808137,2.555098118860271e-06
812182,803809,1.7171255677235749e-06
812183,809716,1.2144074295218597e-06
812184,809851,8.640646501648074e-07
812185,815045,1.0889286789028578e-06
812186,808428,3.563011946358922e-06
812187,804968,1.946808340088348e-05
812188,810179,2.4710225844010687e-06
812189,800001,2.6306894921834335e-06
812190,809222,2.9456457514305535e-05
812191,802727,2.551750776839675e-06
812192,801394,3.031544106290669e-06
812193,818852,1.94298698374836e-06
812194,809612,8.724014917031243e-07
812195,807454,2.3706629812532293e-06
812196,814729,1.456774090367756e-05
812197,817375,1.392303118849399e-06
812198,811375,2.830545806553233e-06
812199,818007,6.81173258296614e-06
812200,800662,8.12364868852116e-05
812201,818320,4.677461017046502e-06
812202,801540,3.0049151376444925e-06
812203,804642,4.968671071479902e-06
812204,804015,3.537686257909717e-06
812205,800584,2.155517034273036e-06
812206,816386,2.8167966649433754e-06
812207,818381,3.0573046025313125e-05
812208,816704,5.0047682403948934e-06
812209,809283,1.4917954051839332e-05
812210,807632,1.2040923000972641e-05
812211,803953,1.5439715394432105e-05
812212,803992,1.1916745276671539e-05
812213,803894,1.4455694469142513e-05
812214,806032,1.8452337553442496e-05
812215,801862,2.667618585506973e-05
812216,801068,3.93719952280046e-06
812217,803624,3.104045997055083e-06
812218,805854,4.62440271600233e-05
812219,801008,5.193172660944405e-06
812220,818983,3.2732001264497185e-07
812221,805271,1.9060977872233975e-06
812222,806353,1.5459899375002472e-06
812223,815489,1.0344523776093272e-05
812224,810663,3.113716727185475e-05
812225,813741,2.6372696213084065e-05
812226,802306,1.2615291213380263e-06
812227,813677,4.8061232051708625e-06
812228,811690,2.451624132940466e-06
812229,802647,2.2128583936592497e-06
812230,804065,2.7798877142380993e-05
812231,801374,8.664736650506066e-06
812233,801362,2.507317438029505e-05
812234,814867,2.2155666743397984e-05
812235,810283,3.413752872714961e-05
812236,803334,3.2794424133451036e-06
812237,805492,1.0764449367603168e-06
812238,809878,1.8760092013466598e-06
812239,804556,4.574358821972127e-07
812240,815311,5.021682168348457e-06
812241,816518,2.2800546044847388e-05
812242,809839,4.5059369199830835e-06
812243,810383,8.873461844502478e-07
812247,804720,2.656618764376326e-06
812248,800430,6.415360226000318e-06
812249,812222,2.6023130962898595e-05
812250,808552,2.3960303114346314e-05
812251,802369,1.8975074024931364e-05
812252,814936,1.8029720345643455e-05
812253,809049,2.3159234314259208e-05
812254,816556,2.8128580870104182e-05
812255,817160,5.545952859381763e-05
812256,817160,1.862427606672641e-05
812257,815753,0.00010093351837718824
812258,817923,0.00014105860244520205
812259,809108,3.6977114258476085e-06
812260,812053,2.470865589399703e-06
812261,803022,4.598618556622457e-06
812262,814330,3.404490448503921e-06
812263,814330,0.00012526141724221343
812264,805315,6.168487516963292e-05
812265,805315,0.0002603570780761437
812266,816656,5.231606071596876e-06
812267,816937,3.6344800391683967e-06
812268,814371,4.014024658447845e-06
812269,806115,3.4198788447923286e-06
812270,818569,5.834141346240167e-06
812271,818814,3.155516359486352e-05
812272,802198,3.990366104870105e-05
812273,804176,3.0722927455114974e-06
812274,813198,3.5005671145524804e-05
812275,810166,3.4108328909818494e-06
812276,800658,5.304264677444513e-06
812277,811464,4.2228159909492396e-06
812278,807345,3.859982774244854e-06
812279,812443,3.609332054563066e-06
812280,817477,4.705214507036798e-06
812281,810517,1.9665911507536637e-05
812282,818038,1.9761222748537204e-06
812283,901132,8.941257647681772e-06
812284,901132,0.0001338845350195503
812285,811561,1.1312142386857085e-05
812287,812108,2.7068244385075083e-06
812289,815237,3.1612730756924884e-06
812290,804706,4.44512239014304e-06
812291,900396,3.936750892089422e-06
812292,807694,0.00013297699039121236
812293,807694,1.8689106329578094e-06
812294,804802,7.67783606682e-06
812295,809873,2.478051201917616e-06
812296,808570,3.582929811741392e-06
812297,802876,2.3678349338275313e-06
812298,804888,1.3278740660019094e-06
812299,803620,9.644633218675964e-07
812300,803620,7.993130390678604e-05
812301,812516,6.062409316599096e-06
812302,811359,1.3926504097422361e-06
812303,804541,4.269340980924027e-06
812304,813143,4.134117644883793e-06
812305,803180,3.621556980207348e-06
812306,801845,2.0063297803195743e-06
812307,808063,4.9257838560060125e-06
812308,806316,3.931068771590875e-06
812309,805834,8.885349001364055e-06
812310,807441,2.00689019202178e-06
812311,811796,9.800244716745841e-06
812312,803170,9.507160297167143e-07
812313,815869,2.4849328775733408e-06
812314,811616,1.6419584624135418e-06
812315,817549,5.60239395939535e-07
812316,817549,8.470577593382138e-05
812317,807849,5.5070294723224124e-05
812318,817549,0.0001980425849025856
812319,812546,2.1844329232126824e-05
812320,811755,2.784503888454511e-05
812321,800778,3.295111548528269e-06
812322,805144,3.7926540860902415e-07
812323,805144,3.2230713787576047e-06
812326,816855,5.3695056066003924e-05
812327,816855,4.943905116407963e-05
812328,809558,4.036759750870955e-05
812330,803729,2.8963865225861024e-05
812331,814615,1.3717590708290436e-05
812332,801834,2.1800249998172564e-06
812333,802927,8.593090099580361e-06
812334,805508,5.618814638107544e-06
812335,815588,8.950190826692563e-07
812336,801483,9.436957980413755e-06
812337,807865,6.0251329354608246e-05
812338,805215,7.61274516342594e-06
812339,800287,6.462401507578568e-06
812340,809413,1.5208926930840056e-05
812341,802155,4.027867238228039e-06
812342,814768,1.8271429043823837e-05
812343,812317,2.837361813805269e-05
812344,804317,3.3034227440287086e-05
812345,801996,3.548073559690936e-05
812346,809754,4.695406366405072e-06
812347,800686,9.303798097987843e-06
812348,803358,2.603179643344955e-06
812349,802317,3.054156089577655e-06
812350,806317,3.380020454252627e-05
812351,813458,9.799075874911394e-06
812352,811756,3.0932054406792918e-06
812353,807088,2.534635460452584e-06
812354,815200,4.5134066570972756e-06
812355,801820,4.633191353240323e-06
812356,812719,7.908309723020442e-07
812357,811088,1.6021627010327685e-06
812358,801603,3.943392924590231e-06
812359,800085,5.8903537488933476e-05
812360,808874,1.9979344880193133e-06
812361,804883,8.750935223340772e-06
812362,804500,2.2574784085922243e-06
812363,807535,1.4938789398228353e-06
812364,804136,2.588827290835264e-06
812365,810024,9.187633898221688e-06
812366,804321,6.999954459946302e-06
812367,817139,6.256196054494231e-06
812368,813079,3.4186551816016872e-06
812369,800335,1.004737346463726e-05
812370,810808,3.173828093603226e-06
812371,806809,1.2986034506714755e-05
812372,810966,1.2743895510342133e-06
812373,816711,2.1512606171477623e-05
812374,800966,1.0233676769917524e-06
812375,812466,3.0579400596842287e-06
812376,813789,1.2418010128555045e-05
812377,813919,1.1389159809614681e-05
812378,819281,2.1346850943700332e-05
812379,800952,1.6436184998972247e-05
812380,816486,1.4146470402743764e-05
812381,816345,2.617918692684271e-05
812382,801376,6.041017854275327e-06
812383,808922,3.559680964614359e-06
812385,814350,1.3369926663898987e-06
812386,810664,2.6745714323626198e-06
812387,816960,5.6965385841806634e-06
812388,903016,1.6370857258632415e-05
812389,816319,2.4554029212975637e-06
812390,807580,2.2657428318653236e-06
812391,817017,1.1024780570192026e-06
812392,816844,1.2696586443056406e-06
812393,809801,9.001701249816654e-05
812396,810864,2.924640219577615e-05
812399,808076,3.971066020493858e-05
812400,808076,0.00017448975496385562
812401,815630,6.233521376735662e-05
812402,815630,6.275499044660433e-06
812403,801703,1.452564361090319e-06
812404,809566,6.345735907241666e-07
812405,807863,1.685608743701175e-06
812406,818570,3.87708402278489e-06
812407,810102,7.424981364237445e-06
812408,816392,7.590444654073892e-07
812409,804036,1.7004980422086678e-06
812410,819186,2.228379423500682e-06
812411,810102,0.00015003211256036587
812412,813991,1.3599067646426754e-05
812413,800770,2.497523972197448e-06
812414,815233,2.2489522419664047e-06
812415,803270,3.5289762784070723e-06
812416,801644,2.0536095672050427e-06
812417,801204,3.76627484212604e-06
812418,816827,4.150447278147242e-06
812419,808886,2.788564790845979e-08
812420,800404,1.2631586069789183e-06
812421,807918,2.7973334318356816e-06
812422,817678,2.7534823038184048e-06
812424,809383,8.933205842130563e-06
812425,803944,2.8361971965123885e-06
812426,803922,1.5466452348147787e-06
812427,801272,3.734186267576209e-06
812428,810220,2.7758434539742657e-05
812429,814617,2.026082732754269e-05
812430,804274,2.1017608436291916e-06
812431,818206,2.1396081603859723e-06
812432,819342,9.2988250116137e-05
812433,805453,4.417246996943488e-06
812434,804485,5.7518723200409645e-06
812436,811929,7.3355838578508665e-06
812437,819342,5.1481259958004e-05
